Fish Species,Season,Water Temp,Water Clarity,Weather,Time of Day,Waterbody Type,Best Baits (Retrieve Styles),Recommended Bait Colors,Where to Fish,Target Depth
Largemouth Bass,Summer,Warm (75-85F),Murky,Rainy,Morning,River,Fluke (pause-twitch) & Spinnerbait (slow roll),White pearl & Chartreuse/white,Vegetation pockets & Eddies,2-4 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Rainy,Afternoon,River,Crankbait (medium diving) & Texas-rigged Craw (drag),Fire craw & Junebug,Brushy edges & Timber seams,3-5 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Rainy,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Slackwater grass & Shaded cover,1-3 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,After Rain,Morning,River,Topwater Walking Bait (walk-the-dog) & Fluke (pause-twitch),White & Chartreuse/black,Flooded cover & Fry zones,1-3 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,After Rain,Afternoon,River,Chatterbait (slow retrieve) & Texas-rigged Craw (drag),Fire craw & Black/blue,Eddy seams & Brushy breaks,3-5 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,After Rain,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded backwater & Fry lines,1-3 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Sunny,Morning,Pond,Buzzbait (slow retrieve) & Spinnerbait (slow roll),Black & Chartreuse/white,Shallow brush lines & Vegetation seams,1-3 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Sunny,Afternoon,Pond,Chatterbait (slow retrieve) & Texas-rigged Craw (drag),Fire craw & Black/blue,Shady edges & Muddy pockets,3-5 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Sunny,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Junebug,Grass lines & Flooded corners,1-3 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Cloudy,Morning,Pond,Topwater Popper (pause-twitch) & Fluke (pause-pause),Black & White,Flooded grass flats & Vegetation edges,1-3 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Cloudy,Afternoon,Pond,Swim Jig (slow retrieve) & Texas-rigged Craw (lift-drop),Green pumpkin & Junebug,Brushy dropoffs & Timber seams,3-5 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Cloudy,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded mats & Fry zones,1-3 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Windy,Morning,Pond,Spinnerbait (Colorado blade slow roll) & Fluke (pause-twitch),Chartreuse/black & White pearl,Wind-blown banks & Vegetation corners,2-4 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Windy,Afternoon,Pond,Chatterbait (medium retrieve) & Swim Jig (slow retrieve),Fire craw & Green pumpkin,Wind-blown grass edges & Muddy seams,3-5 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Windy,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Shallow vegetation & Brushy pockets,1-3 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Rainy,Morning,Pond,Drop Shot Worm (hover) & Fluke (pause-twitch),Green pumpkin & White pearl,Shaded brush & Grass mats,2-4 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Rainy,Afternoon,Pond,Spinnerbait (slow roll) & Texas-rigged Craw (drag),White/chartreuse & Junebug,Timber edges & Flooded cover,3-5 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Rainy,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Muddy points & Backwater grass,1-3 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,After Rain,Morning,Pond,Fluke (pause-twitch) & Spinnerbait (slow roll),White & Chartreuse/white,Flooded banks & Shady seams,2-4 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,After Rain,Afternoon,Pond,Chatterbait (slow retrieve) & Texas-rigged Craw (drag),Fire craw & Black/blue,Brushy transitions & Fry cover,3-5 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,After Rain,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Junebug,Vegetation mats & Shallow brush,1-3 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Sunny,Morning,Pond,Topwater Walking Bait (walk-the-dog) & Fluke (pause-twitch),Black & Ghost shad,Shady vegetation & Mat edges,1-3 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Sunny,Afternoon,Pond,Texas-rigged Worm (drag) & Spinnerbait (slow roll),Green pumpkin & Chartreuse/white,Timber cover & Muddy points,3-5 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Sunny,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded corners & Fry pockets,1-3 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Cloudy,Morning,Pond,Popper (pause-pause) & Fluke (twitch-pause),White & Bubblegum,Flooded wood & Grass seams,1-3 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Cloudy,Afternoon,Pond,Texas-rigged Craw (drag) & Spinnerbait (slow roll),Black/blue & Chartreuse/white,Shady brush & Grass transitions,3-5 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Cloudy,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Backwater mats & Grass edges,1-3 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Windy,Morning,Pond,Spinnerbait (slow roll) & Fluke (pause-twitch),Chartreuse/white & White,Flooded grass & Wind-blown seams,2-4 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Windy,Afternoon,Pond,Swim Jig (slow retrieve) & Chatterbait (slow retrieve),Green pumpkin & Fire craw,Windy banks & Muddy brush,3-5 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Windy,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Shallow vegetation & Fry zones,1-3 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Rainy,Morning,Pond,Drop Shot Worm (hover) & Fluke (pause-twitch),Green pumpkin & White pearl,Grass seams & Shady transitions,2-4 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Rainy,Afternoon,Pond,Spinnerbait (slow roll) & Texas-rigged Craw (drag),Chartreuse/white & Junebug,Flooded mats & Muddy flats,3-5 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,Rainy,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Shallow brush & Grass lines,1-3 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,After Rain,Morning,Pond,Fluke (twitch-pause) & Swim Jig (slow retrieve),White pearl & Green pumpkin,Fry zones & Shady grass beds,2-4 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,After Rain,Afternoon,Pond,Chatterbait (slow retrieve) & Texas-rigged Craw (drag),Fire craw & Black/blue,Muddy banks & Flooded brush,3-5 feet
Largemouth Bass,Summer,Warm (75-85F),Murky,After Rain,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded grass & Shallow fry pockets,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Sunny,Morning,Lake,Buzzbait (slow retrieve) & Spinnerbait (slow roll),Black & Chartreuse/white,Shaded flats & Flooded brush edges,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Sunny,Afternoon,Lake,Chatterbait (slow retrieve) & Texas-rigged Craw (drag),Fire craw & Black/blue,Deeper timber lines & Brush piles,6-10 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Sunny,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Junebug,Vegetation edges & Grass mats,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Cloudy,Morning,Lake,Topwater Popper (pause-pause) & Fluke (pause-twitch),Black & White,Flooded cover & Brushy banks,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Cloudy,Afternoon,Lake,Drop Shot Worm (hover) & Texas-rigged Craw (drag),Green pumpkin & Junebug,Deep brush piles & Channel edges,8-12 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Cloudy,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded vegetation & Dock shadows,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Windy,Morning,Lake,Spinnerbait (Colorado blade slow roll) & Fluke (pause-twitch),Chartreuse/black & White pearl,Wind-blown pockets & Grass seams,2-4 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Windy,Afternoon,Lake,Crankbait (deep diving) & Texas-rigged Craw (drag),Fire craw & Green pumpkin,Rock ledges & Offshore wood,10-14 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Windy,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Windy grass lines & Backwater mats,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Rainy,Morning,Lake,Fluke (pause-twitch) & Popper (pause-pause),White pearl & Bubblegum,Shallow stumps & Flooded grass,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Rainy,Afternoon,Lake,Flutter Spoon (vertical) & Carolina-rigged Worm (drag),Chrome & Junebug,Deep brush & Main lake points,12-16 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Rainy,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Muddy grass edges & Creek arms,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,After Rain,Morning,Lake,Topwater Walking Bait (walk-the-dog) & Fluke (pause-twitch),White & Ghost shad,Flooded brush & Shady seams,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,After Rain,Afternoon,Lake,Texas-rigged Worm (lift-drop) & Spinnerbait (slow roll),Green pumpkin & Chartreuse/white,Timber lines & Deeper brush,8-12 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,After Rain,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Junebug,Shaded backwater & Grass seams,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Sunny,Morning,Lake,Topwater Walking Bait (walk-the-dog) & Fluke (pause-twitch),Black & Ghost shad,Grass mats & Creek mouths,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Sunny,Afternoon,Lake,Crankbait (deep diving) & Carolina-rigged Lizard (slow drag),Fire craw & Watermelon seed,Main lake ledges & Dropoffs,12-16 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Sunny,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Grass mats & Flooded cover,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Cloudy,Morning,Lake,Popper (pause-pause) & Fluke (pause-twitch),White & Bubblegum,Shady docks & Grass points,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Cloudy,Afternoon,Lake,Chatterbait (slow retrieve) & Texas-rigged Craw (drag),Fire craw & Junebug,Flooded timber & Grass edges,6-10 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Cloudy,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Muddy points & Brush seams,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Windy,Morning,Lake,Spinnerbait (slow roll) & Fluke (pause-twitch),Chartreuse/white & White pearl,Wind-blown cover & Channel pockets,2-4 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Windy,Afternoon,Lake,Crankbait (medium diving) & Texas-rigged Craw (drag),Fire craw & Black/blue,Flooded brush & Timber lines,6-10 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Windy,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded flats & Muddy seams,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Rainy,Morning,Lake,Drop Shot Worm (hover) & Fluke (pause-twitch),Green pumpkin & White pearl,Shaded grass pockets & Shallow edges,2-4 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Rainy,Afternoon,Lake,Chatterbait (medium retrieve) & Swim Jig (slow retrieve),Fire craw & Green pumpkin,Rock transitions & Shady brush,6-10 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Rainy,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Backwater seams & Fry cover,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,After Rain,Morning,Lake,Fluke (twitch-pause) & Spinnerbait (slow roll),White pearl & Chartreuse/white,Shallow brush & Muddy coves,2-4 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,After Rain,Afternoon,Lake,Crankbait (medium diving) & Texas-rigged Craw (lift-drop),Fire craw & Junebug,Flooded points & Creek channels,6-10 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,After Rain,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded vegetation & Fry zones,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Sunny,Morning,River,Buzzbait (slow retrieve) & Spinnerbait (slow roll),Black & Chartreuse/white,Shallow eddies & Grass seams,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Sunny,Afternoon,River,Chatterbait (slow retrieve) & Texas-rigged Craw (drag),Fire craw & Black/blue,Brushy current breaks & Muddy transitions,4-6 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Sunny,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Junebug,Slackwater cover & Flooded banks,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Cloudy,Morning,River,Topwater Popper (pause-pause) & Fluke (pause-twitch),Black & White,Flooded corners & Seams,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Cloudy,Afternoon,River,Drop Shot Worm (hover) & Texas-rigged Craw (drag),Green pumpkin & Junebug,Deeper brush lines & Eddy drops,5-8 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Cloudy,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Vegetation seams & Shaded wood,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Windy,Morning,River,Spinnerbait (Colorado blade slow roll) & Fluke (pause-twitch),Chartreuse/black & White pearl,Wind-blown eddies & Grass lines,2-4 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Windy,Afternoon,River,Crankbait (medium diving) & Texas-rigged Craw (drag),Fire craw & Green pumpkin,Flooded timber & Rock transitions,6-10 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Windy,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Windy slackwater & Fry zones,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Rainy,Morning,River,Fluke (pause-twitch) & Popper (pause-pause),White pearl & Bubblegum,Brushy seams & Flooded corners,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Rainy,Afternoon,River,Spinnerbait (slow roll) & Texas-rigged Craw (drag),White/chartreuse & Junebug,Vegetation seams & Timber drops,4-6 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Rainy,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Shaded pockets & Grass flats,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,After Rain,Morning,River,Topwater Walking Bait (walk-the-dog) & Fluke (pause-twitch),White & Ghost shad,Eddies near brush & Fry pockets,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,After Rain,Afternoon,River,Texas-rigged Worm (drag) & Spinnerbait (slow roll),Green pumpkin & Chartreuse/white,Deep current breaks & Brush lines,5-8 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,After Rain,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Junebug,Flooded grass & Slackwater cover,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Sunny,Morning,River,Topwater Walking Bait (walk-the-dog) & Fluke (pause-twitch),Black & Ghost shad,Flooded seams & Vegetation edges,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Sunny,Afternoon,River,Crankbait (medium diving) & Carolina-rigged Lizard (slow drag),Fire craw & Watermelon seed,Eddy channels & Log jams,6-10 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Sunny,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Backwater grass & Shady seams,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Cloudy,Morning,River,Popper (pause-pause) & Fluke (pause-twitch),White & Bubblegum,Flooded transitions & Grass points,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Cloudy,Afternoon,River,Chatterbait (slow retrieve) & Texas-rigged Craw (drag),Fire craw & Junebug,Current edges & Brush lines,4-6 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Cloudy,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Shallow seams & Backwater fry zones,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Windy,Morning,River,Spinnerbait (slow roll) & Fluke (pause-twitch),Chartreuse/white & White pearl,Windy grass corners & Shaded eddies,2-4 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Windy,Afternoon,River,Swim Jig (slow retrieve) & Texas-rigged Craw (drag),Green pumpkin & Fire craw,Flooded timber & Muddy banks,4-6 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Windy,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded edges & Fry zones,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Rainy,Morning,River,Drop Shot Worm (hover) & Fluke (pause-twitch),Green pumpkin & White pearl,Brush transitions & Seams,2-4 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Rainy,Afternoon,River,Chatterbait (medium retrieve) & Swim Jig (slow retrieve),Fire craw & Green pumpkin,Brushy cover & Creek seams,4-6 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Rainy,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Slackwater grass & Fry zones,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,After Rain,Morning,River,Fluke (twitch-pause) & Spinnerbait (slow roll),White pearl & Chartreuse/white,Flooded points & Seams,2-4 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,After Rain,Afternoon,River,Texas-rigged Craw (lift-drop) & Chatterbait (slow retrieve),Junebug & Fire craw,Eddy brush & Muddy banks,4-6 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,After Rain,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Grass lines & Shady transitions,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Sunny,Morning,Pond,Buzzbait (slow retrieve) & Spinnerbait (slow roll),Black & Chartreuse/white,Shallow weed edges & Grass seams,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Sunny,Afternoon,Pond,Chatterbait (slow retrieve) & Texas-rigged Craw (drag),Fire craw & Black/blue,Shade lines & Muddy points,3-5 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Sunny,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Junebug,Vegetation mats & Flooded pockets,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Cloudy,Morning,Pond,Topwater Popper (pause-pause) & Fluke (pause-twitch),Black & White,Flooded grass flats & Shaded brush,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Cloudy,Afternoon,Pond,Swim Jig (slow retrieve) & Texas-rigged Craw (lift-drop),Green pumpkin & Junebug,Timber seams & Muddy banks,3-5 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Cloudy,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Backwater grass & Brush edges,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Windy,Morning,Pond,Spinnerbait (Colorado blade slow roll) & Fluke (pause-twitch),Chartreuse/black & White pearl,Wind-blown flats & Grass lines,2-4 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Windy,Afternoon,Pond,Chatterbait (medium retrieve) & Swim Jig (slow retrieve),Fire craw & Green pumpkin,Flooded brush & Muddy seams,3-5 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Windy,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Windy corners & Fry pockets,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Rainy,Morning,Pond,Drop Shot Worm (hover) & Fluke (pause-twitch),Green pumpkin & White pearl,Shady seams & Grass mats,2-4 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Rainy,Afternoon,Pond,Spinnerbait (slow roll) & Texas-rigged Craw (drag),White/chartreuse & Junebug,Flooded brush & Vegetation cover,3-5 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,Rainy,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded grass & Fry zones,1-3 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,After Rain,Morning,Pond,Fluke (pause-twitch) & Spinnerbait (slow roll),White & Chartreuse/white,Brush seams & Grass transitions,2-4 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,After Rain,Afternoon,Pond,Chatterbait (slow retrieve) & Texas-rigged Craw (drag),Fire craw & Black/blue,Flooded timber & Muddy points,3-5 feet
Largemouth Bass,Summer,Hot (85-90F+),Murky,After Rain,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Junebug,Shaded mats & Fry pockets,1-3 feet
