Fish Species,Season,Water Temp,Water Clarity,Weather,Time of Day,Waterbody Type,Best Baits (Retrieve Styles),Recommended Bait Colors,Where to Fish,Target Depth
Bluegill,Summer,Warm (80-85F),Murky,Windy,Afternoon,Pond,Cricket under bobber (twitch) & Spoon (flutter),Orange & Chrome,Wind-blocked edges & Brushy cover,3-4 feet
Bluegill,Summer,Warm (80-85F),Murky,Windy,Evening,Pond,Beetle spin (slow roll) & Waxworm under bobber (twitch),Firetiger & Pink,Algae mats & Shady corners,2-3 feet
Bluegill,Summer,Warm (80-85F),Murky,Rainy,Morning,Pond,Worm on jighead (hop-hop) & Inline spinner (slow roll),Pumpkin & Silver,Flooded timber & Weed channels,2-4 feet
Bluegill,Summer,Warm (80-85F),Murky,Rainy,Afternoon,Pond,Waxworm under bobber (twitch) & Cricket under bobber (drift),Pink & Orange,Grass lines & Mud lips,3-4 feet
Bluegill,Summer,Warm (80-85F),Murky,Rainy,Evening,Pond,Curl tail grub (drag) & Worm under bobber (still),Chartreuse & Natural,Shoreline breaks & Brush cover,2-3 feet
Bluegill,Summer,Warm (80-85F),Murky,After Rain,Morning,Pond,Inline spinner (steady) & Beetle spin (slow roll),Gold & Firetiger,Flooded grass & Brushy seams,2-4 feet
Bluegill,Summer,Warm (80-85F),Murky,After Rain,Afternoon,Pond,Worm on jighead (drag) & Waxworm under bobber (twitch),Pumpkin & Pink,Mud flats & Vegetation edges,3-4 feet
Bluegill,Summer,Warm (80-85F),Murky,After Rain,Evening,Pond,Cricket under bobber (twitch) & Spoon (flutter),Orange & Chrome,Algae pockets & Dock shade,2-3 feet
Bluegill,Summer,Hot (85-90F),Murky,Sunny,Morning,Pond,Beetle spin (slow roll) & Worm under bobber (still),Firetiger & Natural,Mud-bottom shallows & Grass lines,2-3 feet
Bluegill,Summer,Hot (85-90F),Murky,Sunny,Afternoon,Pond,Curl tail grub (hop) & Cricket under bobber (twitch),Chartreuse & Orange,Timber edges & Brushy corners,3-4 feet
Bluegill,Summer,Hot (85-90F),Murky,Sunny,Evening,Pond,Worm under bobber (still) & Spoon (flutter),Natural & Chrome,Shaded pockets & Weed beds,2-3 feet
Bluegill,Summer,Hot (85-90F),Murky,Cloudy,Morning,Pond,Inline spinner (slow roll) & Waxworm under bobber (twitch),Gold & Pink,Flooded banks & Vegetation walls,2-4 feet
Bluegill,Summer,Hot (85-90F),Murky,Cloudy,Afternoon,Pond,Cricket under bobber (drift) & Beetle spin (steady),Orange & Firetiger,Mud lips & Timber cover,3-4 feet
Bluegill,Summer,Hot (85-90F),Murky,Cloudy,Evening,Pond,Worm on jighead (hop) & Curl tail grub (drag),Pumpkin & Chartreuse,Flat grass & Brushy transitions,2-3 feet
Bluegill,Summer,Hot (85-90F),Murky,Windy,Morning,Pond,Waxworm under bobber (twitch) & Inline spinner (steady),Pink & Silver,Flooded cover & Algae beds,2-4 feet
Bluegill,Summer,Hot (85-90F),Murky,Windy,Afternoon,Pond,Beetle spin (slow roll) & Cricket under bobber (twitch),Firetiger & Orange,Fence cover & Mud-bottom brush,3-4 feet
Bluegill,Summer,Hot (85-90F),Murky,Windy,Evening,Pond,Curl tail grub (drag) & Worm under bobber (still),Chartreuse & Natural,Vegetation funnels & Grass lips,2-3 feet
Bluegill,Summer,Hot (85-90F),Murky,Rainy,Morning,Pond,Worm on jighead (drag) & Spoon (flutter),Pumpkin & Chrome,Gravel seams & Mud backs,2-4 feet
Bluegill,Summer,Hot (85-90F),Murky,Rainy,Afternoon,Pond,Waxworm under bobber (twitch) & Inline spinner (slow roll),Pink & Gold,Shady vegetation & Flooded brush,3-4 feet
Bluegill,Summer,Hot (85-90F),Murky,Rainy,Evening,Pond,Beetle spin (steady) & Cricket under bobber (twitch),Firetiger & Orange,Grassy lips & Mud curves,2-3 feet
Bluegill,Summer,Hot (85-90F),Murky,After Rain,Morning,Pond,Curl tail grub (drag) & Worm under bobber (still),Chartreuse & Natural,Shoreline structure & Algae lanes,2-4 feet
Bluegill,Summer,Hot (85-90F),Murky,After Rain,Afternoon,Pond,Worm on jighead (lift-drop) & Spoon (flutter),Pumpkin & Chrome,Timber cover & Grass dips,3-4 feet
Bluegill,Summer,Hot (85-90F),Murky,After Rain,Evening,Pond,Waxworm under bobber (twitch) & Beetle spin (slow roll),Pink & Firetiger,Flooded brush & Shady water,2-3 feet
Bluegill,Summer,Warm (80-85F),Clear,Sunny,Morning,River,Worm under bobber (drift) & Inline spinner (steady),Natural & Silver,Eddy pockets & Downstream logs,2-3 feet
Bluegill,Summer,Warm (80-85F),Clear,Sunny,Afternoon,River,Beetle spin (slow roll) & Curl tail grub (hop),Chartreuse & Pumpkin,Gravel eddies & Weed lines,3-4 feet
Bluegill,Summer,Warm (80-85F),Clear,Sunny,Evening,River,Cricket under bobber (twitch) & Spoon (flutter),Orange & Chrome,Overhanging trees & Undercut banks,2-3 feet
Bluegill,Summer,Warm (80-85F),Clear,Cloudy,Morning,River,Waxworm under bobber (drift) & Inline spinner (slow roll),Pink & Gold,Slack pockets & Current seams,2-3 feet
Bluegill,Summer,Warm (80-85F),Clear,Cloudy,Afternoon,River,Curl tail grub (drag) & Worm under bobber (still),Chartreuse & Natural,Behind boulders & Brushy flats,3-4 feet
Bluegill,Summer,Warm (80-85F),Clear,Cloudy,Evening,River,Beetle spin (steady) & Spoon (flutter),Firetiger & Chrome,Downed limbs & Algae edges,2-3 feet
Bluegill,Summer,Warm (80-85F),Clear,Windy,Morning,River,Worm on jighead (hop-hop) & Inline spinner (steady),Pumpkin & Silver,Eddies near brush & Mud seams,2-4 feet
Bluegill,Summer,Warm (80-85F),Clear,Windy,Afternoon,River,Cricket under bobber (drift) & Curl tail grub (drag),Orange & Chartreuse,Backwaters & Log breaks,3-4 feet
Bluegill,Summer,Warm (80-85F),Clear,Windy,Evening,River,Worm under bobber (still) & Spoon (flutter),Natural & Chrome,Wind-sheltered pockets & Undercuts,2-3 feet
Bluegill,Summer,Warm (80-85F),Clear,Rainy,Morning,River,Inline spinner (slow roll) & Beetle spin (steady),Gold & Firetiger,Flooded tree edges & Slack water,2-3 feet
Bluegill,Summer,Warm (80-85F),Clear,Rainy,Afternoon,River,Worm on jighead (lift-drop) & Waxworm under bobber (drift),Pumpkinseed & Pink,Brush piles & Vegetation dips,3-4 feet
Bluegill,Summer,Warm (80-85F),Clear,Rainy,Evening,River,Cricket under bobber (twitch) & Curl tail grub (hop),Orange & Chartreuse,Flooded roots & Dock lines,2-3 feet
Bluegill,Summer,Warm (80-85F),Clear,After Rain,Morning,River,Worm under bobber (drift) & Spoon (flutter),Natural & Chrome,Near inlet mouths & Bank shade,2-3 feet
Bluegill,Summer,Warm (80-85F),Clear,After Rain,Afternoon,River,Inline spinner (steady) & Beetle spin (slow roll),Silver & Firetiger,Eddy shelves & Overhanging limbs,3-4 feet
Bluegill,Summer,Warm (80-85F),Clear,After Rain,Evening,River,Worm on jighead (hop) & Cricket under bobber (twitch),Pumpkin & Orange,Soft current edges & Fallen trees,2-3 feet
Bluegill,Summer,Hot (85-90F),Clear,Sunny,Morning,River,Curl tail grub (drag) & Inline spinner (slow roll),Chartreuse & Gold,Eddy mouths & Deep weed pockets,2-4 feet
Bluegill,Summer,Hot (85-90F),Clear,Sunny,Afternoon,River,Waxworm under bobber (twitch) & Beetle spin (steady),Pink & Firetiger,Flooded vegetation & Undercuts,3-4 feet
Bluegill,Summer,Hot (85-90F),Clear,Sunny,Evening,River,Cricket under bobber (drift) & Spoon (flutter),Orange & Chrome,Bridge shade & Rock seams,2-3 feet
Bluegill,Summer,Hot (85-90F),Clear,Cloudy,Morning,River,Worm on jighead (drag) & Inline spinner (steady),Pumpkin & Silver,Eddies below brush & Mud humps,2-4 feet
Bluegill,Summer,Hot (85-90F),Clear,Cloudy,Afternoon,River,Curl tail grub (hop) & Worm under bobber (still),Chartreuse & Natural,Slower runs & Log shadows,3-4 feet
Bluegill,Summer,Hot (85-90F),Clear,Cloudy,Evening,River,Inline spinner (slow roll) & Beetle spin (steady),Gold & Firetiger,Fallen limbs & Grassy inlets,2-3 feet
Bluegill,Summer,Hot (85-90F),Clear,Windy,Morning,River,Worm under bobber (still) & Spoon (flutter),Natural & Chrome,Calm shore pockets & Gravel lips,2-4 feet
Bluegill,Summer,Hot (85-90F),Clear,Windy,Afternoon,River,Beetle spin (slow roll) & Curl tail grub (drag),Firetiger & Chartreuse,Mud seams & Overhanging roots,3-4 feet
Bluegill,Summer,Hot (85-90F),Clear,Windy,Evening,River,Cricket under bobber (twitch) & Waxworm under bobber (drift),Orange & Pink,Rocky cuts & Brushy banks,2-3 feet
Bluegill,Summer,Hot (85-90F),Clear,Rainy,Morning,River,Worm on jighead (hop-hop) & Inline spinner (steady),Pumpkinseed & Silver,Flooded timber & Gravel flows,2-4 feet
Bluegill,Summer,Hot (85-90F),Clear,Rainy,Afternoon,River,Curl tail grub (drag) & Spoon (flutter),Chartreuse & Chrome,Eddy back pockets & Brush zones,3-4 feet
Bluegill,Summer,Hot (85-90F),Clear,Rainy,Evening,River,Waxworm under bobber (twitch) & Cricket under bobber (drift),Pink & Orange,Muddy lips & Undercut banks,2-3 feet
Bluegill,Summer,Hot (85-90F),Clear,After Rain,Morning,River,Beetle spin (steady) & Inline spinner (slow roll),Firetiger & Gold,Flooded grass & Gravel cover,2-4 feet
Bluegill,Summer,Hot (85-90F),Clear,After Rain,Afternoon,River,Worm under bobber (drift) & Spoon (flutter),Natural & Chrome,Brush seams & Downstream curves,3-4 feet
Bluegill,Summer,Hot (85-90F),Clear,After Rain,Evening,River,Cricket under bobber (twitch) & Curl tail grub (drag),Orange & Chartreuse,Near root clumps & Mud flats,2-3 feet
Bluegill,Summer,Warm (80-85F),Stained,Sunny,Morning,River,Inline spinner (steady) & Worm under bobber (drift),Gold & Natural,Current breaks & Grass edges,2-3 feet
Bluegill,Summer,Warm (80-85F),Stained,Sunny,Afternoon,River,Beetle spin (slow roll) & Curl tail grub (drag),Firetiger & Pumpkin,Flooded brush & Downed trees,3-4 feet
Bluegill,Summer,Warm (80-85F),Stained,Sunny,Evening,River,Cricket under bobber (twitch) & Spoon (flutter),Orange & Chrome,Eddy pools & Undercuts,2-3 feet
Bluegill,Summer,Warm (80-85F),Stained,Cloudy,Morning,River,Worm on jighead (hop-hop) & Inline spinner (slow roll),Pumpkinseed & Gold,Fallen limbs & Mud banks,2-4 feet
Bluegill,Summer,Warm (80-85F),Stained,Cloudy,Afternoon,River,Curl tail grub (drag) & Waxworm under bobber (twitch),Chartreuse & Pink,Flooded timber & Brush lines,3-4 feet
Bluegill,Summer,Warm (80-85F),Stained,Cloudy,Evening,River,Inline spinner (steady) & Cricket under bobber (twitch),Gold & Orange,Slack corners & Weedy dips,2-3 feet
Bluegill,Summer,Warm (80-85F),Stained,Windy,Morning,River,Waxworm under bobber (twitch) & Beetle spin (steady),Pink & Firetiger,Wind-protected cuts & Wood cover,2-4 feet
Bluegill,Summer,Warm (80-85F),Stained,Windy,Afternoon,River,Curl tail grub (hop) & Worm under bobber (still),Chartreuse & Natural,Seams near grass & Gravel lips,3-4 feet
Bluegill,Summer,Warm (80-85F),Stained,Windy,Evening,River,Inline spinner (slow roll) & Spoon (flutter),Silver & Chrome,Shady banks & Eroded roots,2-3 feet
Bluegill,Summer,Warm (80-85F),Stained,Rainy,Morning,River,Worm on jighead (drag) & Cricket under bobber (drift),Pumpkin & Orange,Brush pockets & Near runoff,2-4 feet
Bluegill,Summer,Warm (80-85F),Stained,Rainy,Afternoon,River,Beetle spin (slow roll) & Waxworm under bobber (twitch),Firetiger & Pink,Flooded banks & Creek mouths,3-4 feet
Bluegill,Summer,Warm (80-85F),Stained,Rainy,Evening,River,Curl tail grub (drag) & Worm under bobber (still),Chartreuse & Natural,Soft current lanes & Shady trees,2-3 feet
Bluegill,Summer,Warm (80-85F),Stained,After Rain,Morning,River,Inline spinner (steady) & Spoon (flutter),Gold & Chrome,Near inlets & Debris piles,2-4 feet
Bluegill,Summer,Warm (80-85F),Stained,After Rain,Afternoon,River,Worm under bobber (drift) & Curl tail grub (hop),Natural & Chartreuse,Eroded edges & Timber,3-4 feet
Bluegill,Summer,Warm (80-85F),Stained,After Rain,Evening,River,Beetle spin (steady) & Cricket under bobber (twitch),Firetiger & Orange,Flooded grass & Shady seams,2-3 feet
Bluegill,Summer,Hot (85-90F),Stained,Sunny,Morning,River,Waxworm under bobber (twitch) & Inline spinner (steady),Pink & Gold,Eddies & Tree roots,2-3 feet
Bluegill,Summer,Hot (85-90F),Stained,Sunny,Afternoon,River,Curl tail grub (drag) & Worm under bobber (still),Chartreuse & Natural,Back channels & Brushy points,3-4 feet
Bluegill,Summer,Hot (85-90F),Stained,Sunny,Evening,River,Inline spinner (slow roll) & Spoon (flutter),Silver & Chrome,Slow water flats & Grass edges,2-3 feet
Bluegill,Summer,Hot (85-90F),Stained,Cloudy,Morning,River,Worm on jighead (hop-hop) & Waxworm under bobber (drift),Pumpkin & Pink,Flooded brush & Gravel seams,2-4 feet
Bluegill,Summer,Hot (85-90F),Stained,Cloudy,Afternoon,River,Cricket under bobber (twitch) & Beetle spin (steady),Orange & Firetiger,Near grass mats & Downed logs,3-4 feet
Bluegill,Summer,Hot (85-90F),Stained,Cloudy,Evening,River,Curl tail grub (drag) & Worm under bobber (still),Chartreuse & Natural,Eddy backs & Weed lips,2-3 feet
Bluegill,Summer,Hot (85-90F),Stained,Windy,Morning,River,Inline spinner (steady) & Spoon (flutter),Gold & Chrome,Wind-sheltered pools & Brush,2-4 feet
Bluegill,Summer,Hot (85-90F),Stained,Windy,Afternoon,River,Waxworm under bobber (twitch) & Curl tail grub (drag),Pink & Chartreuse,Muddy seams & Algae mats,3-4 feet
Bluegill,Summer,Hot (85-90F),Stained,Windy,Evening,River,Worm under bobber (still) & Beetle spin (steady),Natural & Firetiger,Fallen trees & Overhanging cover,2-3 feet
Bluegill,Summer,Hot (85-90F),Stained,Rainy,Morning,River,Cricket under bobber (drift) & Inline spinner (slow roll),Orange & Silver,Flooded wood & Soft edges,2-4 feet
Bluegill,Summer,Hot (85-90F),Stained,Rainy,Afternoon,River,Curl tail grub (hop) & Spoon (flutter),Chartreuse & Chrome,Flat runs & Algae walls,3-4 feet
Bluegill,Summer,Hot (85-90F),Stained,Rainy,Evening,River,Worm on jighead (drag) & Beetle spin (steady),Pumpkin & Firetiger,Shady seams & Gravel troughs,2-3 feet
Bluegill,Summer,Hot (85-90F),Stained,After Rain,Morning,River,Waxworm under bobber (twitch) & Cricket under bobber (drift),Pink & Orange,Eroded edges & Flooded grass,2-4 feet
Bluegill,Summer,Hot (85-90F),Stained,After Rain,Afternoon,River,Inline spinner (steady) & Curl tail grub (drag),Gold & Chartreuse,Flooded brush & Mud curves,3-4 feet
Bluegill,Summer,Hot (85-90F),Stained,After Rain,Evening,River,Worm under bobber (still) & Spoon (flutter),Natural & Chrome,Backwater shade & Log seams,2-3 feet
Bluegill,Summer,Warm (80-85F),Murky,Sunny,Morning,River,Beetle spin (slow roll) & Worm under bobber (drift),Firetiger & Natural,Mud seams & Slow backwater,2-3 feet
Bluegill,Summer,Warm (80-85F),Murky,Sunny,Afternoon,River,Curl tail grub (drag) & Cricket under bobber (twitch),Chartreuse & Orange,Near brush & Grass dips,3-4 feet
Bluegill,Summer,Warm (80-85F),Murky,Sunny,Evening,River,Worm on jighead (hop) & Spoon (flutter),Pumpkin & Chrome,Fallen limbs & Flooded vegetation,2-3 feet
Bluegill,Summer,Warm (80-85F),Murky,Cloudy,Morning,River,Waxworm under bobber (twitch) & Inline spinner (steady),Pink & Gold,Flooded brush & Undercuts,2-4 feet
Bluegill,Summer,Warm (80-85F),Murky,Cloudy,Afternoon,River,Inline spinner (slow roll) & Beetle spin (steady),Gold & Firetiger,Shady seams & Brushy banks,3-4 feet
Bluegill,Summer,Warm (80-85F),Murky,Cloudy,Evening,River,Cricket under bobber (drift) & Curl tail grub (hop),Orange & Chartreuse,Muddy flats & Algae mats,2-3 feet
Bluegill,Summer,Warm (80-85F),Murky,Windy,Morning,River,Worm under bobber (still) & Spoon (flutter),Natural & Chrome,Wind blocks & Timber roots,2-4 feet
Bluegill,Summer,Warm (80-85F),Murky,Windy,Afternoon,River,Cricket under bobber (twitch) & Inline spinner (slow roll),Orange & Gold,Flooded grass & Mud lips,3-4 feet
Bluegill,Summer,Warm (80-85F),Murky,Windy,Evening,River,Curl tail grub (drag) & Beetle spin (steady),Chartreuse & Firetiger,Brush seams & Soft banks,2-3 feet
Bluegill,Summer,Warm (80-85F),Murky,Rainy,Morning,River,Worm on jighead (hop-hop) & Waxworm under bobber (twitch),Pumpkin & Pink,Backwater cover & Gravel bars,2-4 feet
Bluegill,Summer,Warm (80-85F),Murky,Rainy,Afternoon,River,Beetle spin (slow roll) & Spoon (flutter),Firetiger & Chrome,Slack current & Algae walls,3-4 feet
Bluegill,Summer,Warm (80-85F),Murky,Rainy,Evening,River,Inline spinner (steady) & Cricket under bobber (drift),Gold & Orange,Shady pockets & Grass edges,2-3 feet
Bluegill,Summer,Warm (80-85F),Murky,After Rain,Morning,River,Waxworm under bobber (drift) & Curl tail grub (drag),Pink & Chartreuse,Flooded brush & Log jams,2-4 feet
Bluegill,Summer,Warm (80-85F),Murky,After Rain,Afternoon,River,Worm on jighead (lift-drop) & Beetle spin (steady),Pumpkin & Firetiger,Muddy seams & Algae beds,3-4 feet
Bluegill,Summer,Warm (80-85F),Murky,After Rain,Evening,River,Cricket under bobber (twitch) & Inline spinner (slow roll),Orange & Gold,Near flooded wood & Flat banks,2-3 feet
Bluegill,Summer,Hot (85-90F),Murky,Sunny,Morning,River,Worm under bobber (still) & Curl tail grub (drag),Natural & Chartreuse,Mud lines & Shady cutbanks,2-3 feet
Bluegill,Summer,Hot (85-90F),Murky,Sunny,Afternoon,River,Inline spinner (steady) & Waxworm under bobber (twitch),Gold & Pink,Flooded limbs & Algae seams,3-4 feet
Bluegill,Summer,Hot (85-90F),Murky,Sunny,Evening,River,Cricket under bobber (drift) & Spoon (flutter),Orange & Chrome,Current breaks & Mud points,2-3 feet
Bluegill,Summer,Hot (85-90F),Murky,Cloudy,Morning,River,Worm on jighead (hop-hop) & Beetle spin (steady),Pumpkin & Firetiger,Backwater brush & Flooded grass,2-4 feet
Bluegill,Summer,Hot (85-90F),Murky,Cloudy,Afternoon,River,Curl tail grub (drag) & Inline spinner (slow roll),Chartreuse & Silver,Slack seams & Mud curves,3-4 feet
Bluegill,Summer,Hot (85-90F),Murky,Cloudy,Evening,River,Waxworm under bobber (twitch) & Worm under bobber (still),Pink & Natural,Muddy points & Overhanging limbs,2-3 feet
Bluegill,Summer,Hot (85-90F),Murky,Windy,Morning,River,Cricket under bobber (twitch) & Spoon (flutter),Orange & Chrome,Grassy lips & Wind-blocked cover,2-4 feet
Bluegill,Summer,Hot (85-90F),Murky,Windy,Afternoon,River,Beetle spin (slow roll) & Curl tail grub (hop),Firetiger & Chartreuse,Algae mats & Timber seams,3-4 feet
Bluegill,Summer,Hot (85-90F),Murky,Windy,Evening,River,Inline spinner (steady) & Waxworm under bobber (drift),Gold & Pink,Eroded points & Grass funnels,2-3 feet
Bluegill,Summer,Hot (85-90F),Murky,Rainy,Morning,River,Worm under bobber (still) & Cricket under bobber (twitch),Natural & Orange,Brushy edges & Mud banks,2-4 feet
Bluegill,Summer,Hot (85-90F),Murky,Rainy,Afternoon,River,Curl tail grub (drag) & Inline spinner (slow roll),Chartreuse & Gold,Backwater dips & Tree roots,3-4 feet
Bluegill,Summer,Hot (85-90F),Murky,Rainy,Evening,River,Waxworm under bobber (twitch) & Spoon (flutter),Pink & Chrome,Flooded corners & Grass seams,2-3 feet
Bluegill,Summer,Hot (85-90F),Murky,After Rain,Morning,River,Inline spinner (steady) & Worm on jighead (hop),Silver & Pumpkin,Slack runs & Flat breaks,2-4 feet
Bluegill,Summer,Hot (85-90F),Murky,After Rain,Afternoon,River,Beetle spin (slow roll) & Cricket under bobber (twitch),Firetiger & Orange,Eroded banks & Timber flats,3-4 feet
Bluegill,Summer,Hot (85-90F),Murky,After Rain,Evening,River,Curl tail grub (drag) & Waxworm under bobber (drift),Chartreuse & Pink,Mud seams & Near tree roots,2-3 feet
Bluegill,Fall,Cool (70-75F),Clear,Sunny,Morning,Lake,Worm under bobber (drift) & Inline spinner (steady),Natural & Silver,Weedlines & Rock points,3-5 feet
Bluegill,Fall,Cool (70-75F),Clear,Sunny,Afternoon,Lake,Beetle spin (slow roll) & Spoon (flutter),Chartreuse & Chrome,Gravel flats & Dock edges,4-6 feet
Bluegill,Fall,Cool (70-75F),Clear,Sunny,Evening,Lake,Cricket under bobber (twitch) & Worm on jighead (hop),Orange & Pumpkin,Timber edges & Rock shelves,3-4 feet
Bluegill,Fall,Cool (70-75F),Clear,Cloudy,Morning,Lake,Curl tail grub (drag) & Inline spinner (slow roll),Chartreuse & Gold,Brushy coves & Weed transitions,3-5 feet
Bluegill,Fall,Cool (70-75F),Clear,Cloudy,Afternoon,Lake,Worm under bobber (still) & Spoon (flutter),Natural & Chrome,Points near drop-offs & Dock shadows,4-6 feet
Bluegill,Fall,Cool (70-75F),Clear,Cloudy,Evening,Lake,Cricket under bobber (twitch) & Waxworm under bobber (drift),Orange & Pink,Grass lines & Mud shelves,3-4 feet
Bluegill,Fall,Cool (70-75F),Clear,Windy,Morning,Lake,Inline spinner (steady) & Beetle spin (slow roll),Silver & Firetiger,Wind-blown banks & Weed humps,3-5 feet
Bluegill,Fall,Cool (70-75F),Clear,Windy,Afternoon,Lake,Worm on jighead (hop) & Curl tail grub (drag),Pumpkinseed & Chartreuse,Eroded points & Gravel seams,4-6 feet
Bluegill,Fall,Cool (70-75F),Clear,Windy,Evening,Lake,Waxworm under bobber (twitch) & Cricket under bobber (drift),Pink & Orange,Mud coves & Vegetation edges,3-4 feet
