Fish Species,Season,Water Temp,Water Clarity,Weather,Time of Day,Waterbody Type,Best Baits (Retrieve Styles),Recommended Bait Colors,Where to Fish,Target Depth
Crappie,Late Summer,Warm (66-75F),Murky,Cloudy,Evening,Lake,Grub jig (pause-drag) & Tube jig (lift-hop),Pink & Chartreuse & Glow & White,Shallow mudflats with scattered timber,6-9 feet
Crappie,Late Summer,Warm (66-75F),Murky,Windy,Morning,Lake,Swimbait (roll-glide) & Hair jig (hover-drop),Glow & Chartreuse & Blue & White,Windblown cover zones & Weed beds,7-10 feet
Crappie,Late Summer,Warm (66-75F),Murky,Windy,Afternoon,Lake,Jig/minnow combo (glide) & Tube jig (drag-lift),Firetiger & Glow & White & Orange,Brushy slope edges near channels,8-11 feet
Crappie,Late Summer,Warm (66-75F),Murky,Windy,Evening,Lake,Inline spinner (roll-hop) & Curl tail grub (pulse),Electric chicken & Chartreuse & Glow & Blue,Timber points & Mud shelf edges,6-9 feet
Crappie,Late Summer,Warm (66-75F),Murky,Rainy,Morning,Lake,Hair jig (glide-hop) & Swimbait (hover-lift),Chartreuse & Glow & Orange & Silver,Brush mats near drain cuts,7-10 feet
Crappie,Late Summer,Warm (66-75F),Murky,Rainy,Afternoon,Lake,Tube jig (pause-roll) & Marabou jig (drag-lift),White & Glow & Chartreuse & Firetiger,Near debris pockets & Downed limbs,8-11 feet
Crappie,Late Summer,Warm (66-75F),Murky,Rainy,Evening,Lake,Grub jig (steady) & Jig/minnow combo (pause-drop),Glow & Chartreuse & Blue & Pink,Muddy ledges with isolated cover,6-9 feet
Crappie,Late Summer,Warm (66-75F),Murky,After Rain,Morning,Lake,Swimbait (pause-glide) & Hair jig (tap-roll),Orange & Glow & White & Chartreuse,Creek ends & Shallow timber basins,7-10 feet
Crappie,Late Summer,Warm (66-75F),Murky,After Rain,Afternoon,Lake,Tube jig (lift-drag) & Curl tail grub (hover),Firetiger & Glow & Pink & White,Mid-channel silt shelves,8-11 feet
Crappie,Late Summer,Warm (66-75F),Murky,After Rain,Evening,Lake,Jig/minnow combo (glide-hop) & Inline spinner (steady),Electric chicken & Chartreuse & Glow & Silver,Flat bank drop-ins,6-9 feet
Crappie,Late Summer,Hot (76-85F),Murky,Sunny,Morning,Lake,Swimbait (roll-hop) & Hair jig (drag-pause),Chartreuse & Glow & Orange & White,Murky coves with brush piles,7-10 feet
Crappie,Late Summer,Hot (76-85F),Murky,Sunny,Afternoon,Lake,Tube jig (drag-lift) & Jig/minnow combo (hover),Firetiger & Glow & White & Chartreuse,Flooded channels & Brush humps,8-11 feet
Crappie,Late Summer,Hot (76-85F),Murky,Sunny,Evening,Lake,Inline spinner (steady-roll) & Curl tail grub (tap-hop),Glow & Chartreuse & Pink & Blue,Soft slope transitions & Grass cover,6-9 feet
Crappie,Late Summer,Hot (76-85F),Murky,Cloudy,Morning,Lake,Hair jig (pause-glide) & Swimbait (drag-hop),Electric chicken & Glow & Orange & White,Tree-lined mud flats,7-10 feet
Crappie,Late Summer,Hot (76-85F),Murky,Cloudy,Afternoon,Lake,Vertical jig (hover-drag) & Marabou jig (pulse-drop),White & Glow & Chartreuse & Pink,Mud slopes with scattered limbs,8-11 feet
Crappie,Late Summer,Hot (76-85F),Murky,Cloudy,Evening,Lake,Grub jig (lift-glide) & Tube jig (roll-hop),Firetiger & Glow & Blue & Chartreuse,Near grass beds & Timber transitions,6-9 feet
Crappie,Late Summer,Hot (76-85F),Murky,Windy,Morning,Lake,Swimbait (glide-roll) & Hair jig (pause-lift),Chartreuse & Glow & White & Silver,Wind-facing coves with structure,7-10 feet
Crappie,Late Summer,Hot (76-85F),Murky,Windy,Afternoon,Lake,Jig/minnow combo (drag-glide) & Tube jig (tap-hop),Electric chicken & Glow & Blue & Chartreuse,Timber lines along deeper cuts,8-11 feet
Crappie,Late Summer,Hot (76-85F),Murky,Windy,Evening,Lake,Inline spinner (roll-pause) & Curl tail grub (glide),Glow & Chartreuse & Pink & Firetiger,Flat creek channels with timber cover,6-9 feet
Crappie,Late Summer,Hot (76-85F),Murky,Rainy,Morning,Lake,Hair jig (hover-lift) & Swimbait (tap-drag),Chartreuse & Glow & Orange & Blue,Brushy ledges & Soft slopes,7-10 feet
Crappie,Late Summer,Hot (76-85F),Murky,Rainy,Afternoon,Lake,Tube jig (drag-pause) & Marabou jig (glide),Firetiger & Glow & White & Silver,Drainage cuts & Deep basin shelves,8-11 feet
Crappie,Late Summer,Hot (76-85F),Murky,Rainy,Evening,Lake,Grub jig (hop-roll) & Jig/minnow combo (pause),Chartreuse & Glow & Pink & Blue,Brush-lined points & Mud trenches,6-9 feet
Crappie,Late Summer,Hot (76-85F),Murky,After Rain,Morning,Lake,Swimbait (roll-glide) & Hair jig (pause-hop),Glow & Orange & Chartreuse & White,Debris channels & Brush transitions,7-10 feet
Crappie,Late Summer,Hot (76-85F),Murky,After Rain,Afternoon,Lake,Tiny tube jig (drag-lift) & Curl tail grub (glide),Firetiger & Glow & Silver & Pink,Murky flats with stump cover,8-11 feet
Crappie,Late Summer,Hot (76-85F),Murky,After Rain,Evening,Lake,Jig/minnow combo (hover-drop) & Inline spinner (steady),Electric chicken & Glow & Chartreuse & Blue,Flooded root beds near slope ends,6-9 feet
Crappie,Late Summer,Warm (66-75F),Clear,Sunny,Morning,Pond,Swimbait (slow roll) & Hair jig (glide-drop),Shad & White & Chartreuse & Blue,Weedline breaks & Open water brush,4-8 feet
Crappie,Late Summer,Warm (66-75F),Clear,Sunny,Afternoon,Pond,Tube jig (lift-drag) & Jig/minnow combo (hover),Natural & Glow & Pearl & Chartreuse,Deeper pond basins & Stump edges,6-9 feet
Crappie,Late Summer,Warm (66-75F),Clear,Sunny,Evening,Pond,Inline spinner (steady retrieve) & Curl tail grub (hop),Monkey milk & White & Chartreuse & Pink,Shallow timber flats & Channel cuts,3-6 feet
Crappie,Late Summer,Warm (66-75F),Clear,Cloudy,Morning,Pond,Hair jig (pause-roll) & Swimbait (tap-glide),Chartreuse & Glow & White & Blue,Brush clusters & Grass pocket edges,4-8 feet
Crappie,Late Summer,Warm (66-75F),Clear,Cloudy,Afternoon,Pond,Vertical jig (hover-drop) & Marabou jig (pulse),Silver & Blue ice & White & Chartreuse,Deep corners & Shade-covered shelves,6-9 feet
Crappie,Late Summer,Warm (66-75F),Clear,Cloudy,Evening,Pond,Grub jig (slow roll) & Tube jig (drag-pause),Natural & White & Chartreuse & Glow,Flat banks with isolated timber,3-6 feet
Crappie,Late Summer,Warm (66-75F),Clear,Windy,Morning,Pond,Tiny swimbait (roll-lift) & Hair jig (tap-drop),Pearl & Chartreuse & Glow & Orange,Windblown points & Open water timber,4-8 feet
Crappie,Late Summer,Warm (66-75F),Clear,Windy,Afternoon,Pond,Jig/minnow combo (glide) & Tube jig (pulse-hop),Blue ice & Chartreuse & Glow & White,Wind-swept grass shelves & Rock transitions,6-9 feet
Crappie,Late Summer,Warm (66-75F),Clear,Windy,Evening,Pond,Inline spinner (roll) & Grub jig (pause-drag),Shad & White & Chartreuse & Blue,Flat shelves near downed wood,3-6 feet
Crappie,Late Summer,Warm (66-75F),Clear,Rainy,Morning,Pond,Hair jig (pause-lift) & Swimbait (drag-roll),Glow & Chartreuse & White & Pink,Brushy mid-depth drop-ins & Grass lanes,4-8 feet
Crappie,Late Summer,Warm (66-75F),Clear,Rainy,Afternoon,Pond,Tube jig (hover-pause) & Marabou jig (lift-tap),Chartreuse & Silver & Glow & Blue,Slick drop-offs & Gravel pockets,6-9 feet
Crappie,Late Summer,Warm (66-75F),Clear,Rainy,Evening,Pond,Grub jig (glide-drop) & Jig/minnow combo (steady),Pearl & Chartreuse & Pink & Glow,Shady points with sparse cover,3-6 feet
Crappie,Late Summer,Warm (66-75F),Clear,After Rain,Morning,Pond,Swimbait (tap-pause) & Hair jig (hover-drop),Monkey milk & Glow & Chartreuse & Blue,Weed edges near brushy channels,4-8 feet
Crappie,Late Summer,Warm (66-75F),Clear,After Rain,Afternoon,Pond,Tube jig (pause-roll) & Curl tail grub (lift-hop),Natural & Chartreuse & Glow & White,Grass point shelves & Timber lines,6-9 feet
Crappie,Late Summer,Warm (66-75F),Clear,After Rain,Evening,Pond,Jig/minnow combo (glide) & Inline spinner (tap-glide),Silver & Glow & Pink & Chartreuse,Muddy flats with cover transitions,3-6 feet
Crappie,Late Summer,Hot (76-85F),Clear,Sunny,Morning,Pond,Swimbait (roll-hop) & Hair jig (pause-drag),Chartreuse & Shad & Glow & Blue,Weedline gaps & Brushy ledges,4-8 feet
Crappie,Late Summer,Hot (76-85F),Clear,Sunny,Afternoon,Pond,Tube jig (drag-lift) & Jig/minnow combo (glide),Natural & Glow & White & Blue,Deeper stump beds & Slope bottoms,6-9 feet
Crappie,Late Summer,Hot (76-85F),Clear,Sunny,Evening,Pond,Inline spinner (steady roll) & Curl tail grub (glide),White & Chartreuse & Pink & Glow,Flat timber patches & Gravel edges,3-6 feet
Crappie,Late Summer,Hot (76-85F),Clear,Cloudy,Morning,Pond,Hair jig (pause-glide) & Swimbait (drag-hop),Glow & Blue ice & White & Chartreuse,Brush-laden shelves & Grass humps,4-8 feet
Crappie,Late Summer,Hot (76-85F),Clear,Cloudy,Afternoon,Pond,Vertical jig (hover-drag) & Marabou jig (glide),Chartreuse & White & Glow & Silver,Sloped ledges & Timber structure,6-9 feet
Crappie,Late Summer,Hot (76-85F),Clear,Cloudy,Evening,Pond,Grub jig (roll-pause) & Tube jig (lift-drop),Monkey milk & Glow & Chartreuse & White,Sparse stump flats & Grass tips,3-6 feet
Crappie,Late Summer,Hot (76-85F),Clear,Windy,Morning,Pond,Swimbait (pause-hop) & Hair jig (glide-drop),Chartreuse & Glow & Orange & White,Wind-facing points & Timber ends,4-8 feet
Crappie,Late Summer,Hot (76-85F),Clear,Windy,Afternoon,Pond,Jig/minnow combo (hover-glide) & Tube jig (drag-pulse),Firetiger & Glow & Blue & Chartreuse,Channel lips & Rooted timber beds,6-9 feet
Crappie,Late Summer,Hot (76-85F),Clear,Windy,Evening,Pond,Inline spinner (steady retrieve) & Curl tail grub (drag),Glow & Chartreuse & Pink & White,Mixed cover areas & Gravel pockets,3-6 feet
Crappie,Late Summer,Hot (76-85F),Clear,Rainy,Morning,Pond,Hair jig (pause-lift) & Swimbait (tap-drag),Natural & Glow & White & Chartreuse,Shaded flats & Overhanging limbs,4-8 feet
Crappie,Late Summer,Hot (76-85F),Clear,Rainy,Afternoon,Pond,Tube jig (pause-glide) & Marabou jig (hover),Chartreuse & Blue & Glow & Pink,Fallen cover near deeper grass lines,6-9 feet
Crappie,Late Summer,Hot (76-85F),Clear,Rainy,Evening,Pond,Grub jig (lift-hop) & Jig/minnow combo (steady),Glow & White & Chartreuse & Silver,Open flats with stump structure,3-6 feet
Crappie,Late Summer,Hot (76-85F),Clear,After Rain,Morning,Pond,Swimbait (roll-drag) & Hair jig (pause-glide),Electric chicken & Glow & White & Chartreuse,Drained brush zones & Muddy shelves,4-8 feet
Crappie,Late Summer,Hot (76-85F),Clear,After Rain,Afternoon,Pond,Tiny tube jig (drag-hop) & Curl tail grub (pause-roll),Chartreuse & Silver & Glow & Blue,Grass fingers & Flooded ends,6-9 feet
Crappie,Late Summer,Hot (76-85F),Clear,After Rain,Evening,Pond,Jig/minnow combo (lift-drop) & Inline spinner (glide),Pink & Glow & Chartreuse & White,Mossy shallow points with wood cover,3-6 feet
Crappie,Late Summer,Warm (66-75F),Stained,Sunny,Morning,Pond,Swimbait (roll-pause) & Hair jig (tap-lift),Chartreuse & Glow & Orange & White,Shallow brush pockets & Log edges,4-8 feet
Crappie,Late Summer,Warm (66-75F),Stained,Sunny,Afternoon,Pond,Tube jig (hover-roll) & Jig/minnow combo (lift),Firetiger & White & Chartreuse & Glow,Deeper shelves with timber,6-9 feet
Crappie,Late Summer,Warm (66-75F),Stained,Sunny,Evening,Pond,Inline spinner (steady retrieve) & Curl tail grub (hop),Chartreuse & Pink & Glow & Silver,Flat muddy areas with structure,3-6 feet
Crappie,Late Summer,Warm (66-75F),Stained,Cloudy,Morning,Pond,Hair jig (pause-glide) & Swimbait (roll-lift),Orange & Glow & White & Chartreuse,Shaded grasslines & Drainage cuts,4-8 feet
Crappie,Late Summer,Warm (66-75F),Stained,Cloudy,Afternoon,Pond,Vertical jig (glide-hop) & Marabou jig (drag),Electric chicken & White & Glow & Chartreuse,Brushy flats & Grass humps,6-9 feet
Crappie,Late Summer,Warm (66-75F),Stained,Cloudy,Evening,Pond,Grub jig (pause-drag) & Tube jig (tap-roll),Firetiger & Chartreuse & Glow & Pink,Flooded grass near creek mouths,3-6 feet
Crappie,Late Summer,Warm (66-75F),Stained,Windy,Morning,Pond,Swimbait (pause-hop) & Hair jig (hover),Chartreuse & Glow & Blue & Orange,Wind-exposed shallow cover,4-8 feet
Crappie,Late Summer,Warm (66-75F),Stained,Windy,Afternoon,Pond,Jig/minnow combo (glide) & Tube jig (drag-lift),White & Glow & Chartreuse & Silver,Windblown flats with cover,6-9 feet
Crappie,Late Summer,Warm (66-75F),Stained,Windy,Evening,Pond,Inline spinner (roll-hop) & Curl tail grub (pulse),Firetiger & Pink & Glow & White,Tapered ends of shallow brush,3-6 feet
Crappie,Late Summer,Warm (66-75F),Stained,Rainy,Morning,Pond,Hair jig (drag-lift) & Swimbait (hover-glide),Electric chicken & Glow & Chartreuse & Silver,Brush edges near muddy flats,4-8 feet
Crappie,Late Summer,Warm (66-75F),Stained,Rainy,Afternoon,Pond,Tube jig (pause-roll) & Marabou jig (pulse-drop),Chartreuse & Orange & Glow & White,Stained shoreline grass beds,6-9 feet
Crappie,Late Summer,Warm (66-75F),Stained,Rainy,Evening,Pond,Grub jig (steady roll) & Jig/minnow combo (glide),Glow & Chartreuse & White & Blue,Isolated cover zones near drop,3-6 feet
Crappie,Late Summer,Warm (66-75F),Stained,After Rain,Morning,Pond,Swimbait (roll-hop) & Hair jig (pause),Chartreuse & Glow & Blue & Pink,Brush-lined pockets near runoff,4-8 feet
Crappie,Late Summer,Warm (66-75F),Stained,After Rain,Afternoon,Pond,Tube jig (hover-glide) & Curl tail grub (drag-hop),White & Chartreuse & Glow & Orange,Muddy flats near timber patches,6-9 feet
Crappie,Late Summer,Warm (66-75F),Stained,After Rain,Evening,Pond,Jig/minnow combo (tap-lift) & Inline spinner (glide-roll),Firetiger & Glow & Pink & White,Flooded brushlines & weed edges,3-6 feet
Crappie,Late Summer,Hot (76-85F),Stained,Sunny,Morning,Pond,Swimbait (tap-drag) & Hair jig (pause-glide),Glow & Chartreuse & Orange & White,Weed points with timber clumps,4-8 feet
Crappie,Late Summer,Hot (76-85F),Stained,Sunny,Afternoon,Pond,Tube jig (lift-hop) & Jig/minnow combo (hover),Electric chicken & Glow & White & Blue,Deeper mid-pond brush cover,6-9 feet
Crappie,Late Summer,Hot (76-85F),Stained,Sunny,Evening,Pond,Inline spinner (steady roll) & Curl tail grub (drag-hop),Chartreuse & Pink & Glow & Natural,Shallow structure zones,3-6 feet
Crappie,Late Summer,Hot (76-85F),Stained,Cloudy,Morning,Pond,Hair jig (pause-drop) & Swimbait (hover-lift),Glow & Chartreuse & White & Orange,Timber flats & soft transitions,4-8 feet
Crappie,Late Summer,Hot (76-85F),Stained,Cloudy,Afternoon,Pond,Vertical jig (tap-drag) & Marabou jig (pulse-roll),Chartreuse & Firetiger & Glow & Silver,Grass-lined channels & laydowns,6-9 feet
Crappie,Late Summer,Hot (76-85F),Stained,Cloudy,Evening,Pond,Grub jig (roll-hop) & Tube jig (glide-pause),Chartreuse & Glow & White & Blue,Shallow coves with timber cover,3-6 feet
Crappie,Late Summer,Hot (76-85F),Stained,Windy,Morning,Pond,Swimbait (roll-glide) & Hair jig (pause-lift),Chartreuse & Glow & Blue & White,Wind-pushed flats near cover,4-8 feet
Crappie,Late Summer,Hot (76-85F),Stained,Windy,Afternoon,Pond,Jig/minnow combo (glide-hop) & Tube jig (pause-roll),Firetiger & Chartreuse & Glow & Silver,Brush banks near current inflow,6-9 feet
Crappie,Late Summer,Hot (76-85F),Stained,Windy,Evening,Pond,Inline spinner (drag-roll) & Curl tail grub (tap-hop),Chartreuse & Orange & Glow & White,Timber flats at pond edge,3-6 feet
Crappie,Late Summer,Hot (76-85F),Stained,Rainy,Morning,Pond,Hair jig (pause-glide) & Swimbait (roll-pause),Electric chicken & Glow & White & Chartreuse,Muddy brush runs with light flow,4-8 feet
Crappie,Late Summer,Hot (76-85F),Stained,Rainy,Afternoon,Pond,Tube jig (drag-lift) & Marabou jig (pulse-drag),Chartreuse & Orange & Glow & Silver,Flooded tree pockets & basin turns,6-9 feet
Crappie,Late Summer,Hot (76-85F),Stained,Rainy,Evening,Pond,Grub jig (tap-glide) & Jig/minnow combo (steady),Glow & White & Blue & Chartreuse,Brush-covered transition zones,3-6 feet
Crappie,Late Summer,Hot (76-85F),Stained,After Rain,Morning,Pond,Swimbait (hover-drop) & Hair jig (glide-hop),Shad & Chartreuse & Glow & Pink,Edge cover near drainage lines,4-8 feet
Crappie,Late Summer,Hot (76-85F),Stained,After Rain,Afternoon,Pond,Tiny tube jig (tap-lift) & Curl tail grub (pause-drag),Firetiger & Glow & White & Blue,Flooded pockets & grass dips,6-9 feet
Crappie,Late Summer,Hot (76-85F),Stained,After Rain,Evening,Pond,Jig/minnow combo (glide-drag) & Inline spinner (roll-hop),Chartreuse & Pink & Glow & Orange,Stained timber near slope breaks,3-6 feet
Crappie,Late Summer,Warm (66-75F),Murky,Sunny,Morning,Pond,Swimbait (pause-roll) & Hair jig (drag-lift),Chartreuse & Orange & Glow & White,Weedy stump zones & Brush clumps,4-8 feet
Crappie,Late Summer,Warm (66-75F),Murky,Sunny,Afternoon,Pond,Tube jig (lift-drag) & Jig/minnow combo (hover),Electric chicken & Glow & Chartreuse & Pink,Muddy basin edges & Grass ledges,6-9 feet
Crappie,Late Summer,Warm (66-75F),Murky,Sunny,Evening,Pond,Inline spinner (steady) & Curl tail grub (hop),Firetiger & Chartreuse & Glow & Silver,Flooded limbs & Soft slope zones,3-6 feet
Crappie,Late Summer,Warm (66-75F),Murky,Cloudy,Morning,Pond,Hair jig (pause-drop) & Swimbait (drag-roll),Orange & Glow & Chartreuse & White,Brush clusters & Mucky pockets,4-8 feet
Crappie,Late Summer,Warm (66-75F),Murky,Cloudy,Afternoon,Pond,Vertical jig (glide-hop) & Marabou jig (pulse),Chartreuse & White & Glow & Firetiger,Weedline borders & Timber flats,6-9 feet
Crappie,Late Summer,Warm (66-75F),Murky,Cloudy,Evening,Pond,Grub jig (pause-drag) & Tube jig (lift-hop),Pink & Chartreuse & Glow & White,Murky shallows near cover breaks,3-6 feet
Crappie,Late Summer,Warm (66-75F),Murky,Windy,Morning,Pond,Swimbait (roll-glide) & Hair jig (hover-drop),Glow & Chartreuse & Blue & White,Wind-pushed structure corners,4-8 feet
Crappie,Late Summer,Warm (66-75F),Murky,Windy,Afternoon,Pond,Jig/minnow combo (glide) & Tube jig (drag-lift),Firetiger & Glow & White & Orange,Brush shelves near open turns,6-9 feet
Crappie,Late Summer,Warm (66-75F),Murky,Windy,Evening,Pond,Inline spinner (roll-hop) & Curl tail grub (pulse),Electric chicken & Chartreuse & Glow & Blue,Timber lanes & Mud pocket lips,3-6 feet
Crappie,Late Summer,Warm (66-75F),Murky,Rainy,Morning,Pond,Hair jig (glide-hop) & Swimbait (hover-lift),Chartreuse & Glow & Orange & Silver,Murky creek ends & Root flats,4-8 feet
Crappie,Late Summer,Warm (66-75F),Murky,Rainy,Afternoon,Pond,Tube jig (pause-roll) & Marabou jig (drag-lift),White & Glow & Chartreuse & Firetiger,Stump beds near grass humps,6-9 feet
Crappie,Late Summer,Warm (66-75F),Murky,Rainy,Evening,Pond,Grub jig (steady) & Jig/minnow combo (pause-drop),Glow & Chartreuse & Blue & Pink,Mucky point bends & Fallen logs,3-6 feet
Crappie,Late Summer,Warm (66-75F),Murky,After Rain,Morning,Pond,Swimbait (pause-glide) & Hair jig (tap-roll),Orange & Glow & White & Chartreuse,Backwater mud pockets & Brush transitions,4-8 feet
Crappie,Late Summer,Warm (66-75F),Murky,After Rain,Afternoon,Pond,Tube jig (lift-drag) & Curl tail grub (hover),Firetiger & Glow & Pink & White,Edge flats near creek spillover,6-9 feet
Crappie,Late Summer,Warm (66-75F),Murky,After Rain,Evening,Pond,Jig/minnow combo (glide-hop) & Inline spinner (steady),Electric chicken & Chartreuse & Glow & Silver,Soft cover zones at slope edges,3-6 feet
Crappie,Late Summer,Hot (76-85F),Murky,Sunny,Morning,Pond,Swimbait (roll-hop) & Hair jig (drag-pause),Chartreuse & Glow & Orange & White,Shallow flooded timber patches,4-8 feet
Crappie,Late Summer,Hot (76-85F),Murky,Sunny,Afternoon,Pond,Tube jig (drag-lift) & Jig/minnow combo (hover),Firetiger & Glow & White & Chartreuse,Basin shelf drops & Stump pockets,6-9 feet
Crappie,Late Summer,Hot (76-85F),Murky,Sunny,Evening,Pond,Inline spinner (steady-roll) & Curl tail grub (tap-hop),Glow & Chartreuse & Pink & Blue,Flooded timber near flats,3-6 feet
